,BELTON LAKE,LAKE WHITNEY,AQUILLA LAKE,LAKE WACO,PROCTOR LAKE,POSSUM KINGDOM LAKE,LAKE GEORGETOWN,GRANGER LAKE,LAKE LIMESTONE,STILLHOUSE HOLLOW LAKE,SOMERVILLE LAKE,LAKE GRANBURY,SAM RAYBURN RESERVOIR,B A STEINHAGEN LAKE,"LAKE GRANBURY,POSSUM KINGDOM LAKE,LAKE WHITNEY","LAKE GEORGETOWN,STILLHOUSE HOLLOW LAKE"
2017-03-12,13.49659019,14.22640322,14.48343201,13.78831511,13.45981309,11.72523174,12.48660349,13.15781124,14.16988828,13.00294899,14.31377851,14.086731,12.87054511,13.5081103,12.223016951010672,12.921299236803035
2017-03-13,7.290578147,7.735012388,7.689835349,7.310030981,7.517323651,7.820428375,7.569185544,8.089354423,7.689840424,7.234234401,8.966680952,7.663072593,9.231405929,9.431000058,7.794277086446087,7.287200250724633
2017-03-14,10.64552873,9.751419544,10.12594106,10.05647032,9.754342393,9.534663149,11.05683132,11.12505007,10.09786324,10.90178783,10.87145709,9.115118263,8.687585656,9.229076407,9.503333314034096,10.926304868868929
2017-03-15,11.80427888,10.30351582,10.00724096,10.91003603,12.05776352,13.0966532,12.05795164,12.00658495,10.29351517,12.15432456,12.31713793,10.8359728,9.861711125,10.05702229,12.585676136544889,12.139085102828645
2017-03-16,14.20282305,13.23757238,13.44828693,13.67412711,13.9072144,12.3819045,14.42992634,14.75626617,13.57758225,14.20158522,15.0059662,12.80008934,11.47734529,12.20630395,12.505707637954549,14.237692818677084
2017-03-17,18.79045191,18.24596372,18.17045245,18.29463706,19.4409983,19.76545663,19.00454436,19.36627111,18.07861867,18.83409065,19.75234901,18.3153336,13.7597332,15.20013235,19.461198753311287,18.86104450812989
2017-03-18,21.77067927,21.41485802,20.75257492,21.44048871,21.35901506,21.89461202,21.20679257,21.6695224,20.97018654,21.69474572,22.07029377,22.11212413,20.29892367,20.57290194,21.879121019842042,21.617585651268534
2017-03-19,21.29391446,21.89609574,22.03329501,21.46518954,21.05771341,21.23709101,20.95445027,22.02109005,21.66724596,20.58463517,22.88853764,22.0054034,20.74054545,21.27127621,21.385677899780536,20.643114059897382
2017-03-20,22.60208613,22.77815345,22.56823131,22.56716065,22.51715762,23.01939608,22.07102233,22.32067614,22.52749282,22.30601745,23.12303486,23.4188064,22.11454734,22.42007623,23.046208680561662,22.268857653796694
2017-03-21,22.09178265,23.17945136,22.4708027,22.49149223,22.73326809,24.29986457,21.12824246,21.8503217,21.90150977,21.29306306,22.38841497,23.93089241,22.17140395,22.29369935,24.159064084584198,21.26699996598296
2017-03-22,21.69894709,22.29567285,21.97932451,21.98714306,21.73998842,21.69186768,21.10549031,21.8895171,22.19306205,21.12040598,22.78235391,22.90952269,22.04136817,22.11749414,21.889294589860015,21.118047363968163
2017-03-23,21.66547766,22.07784609,22.10784187,21.82207358,20.71111517,19.09622146,21.68698206,22.29017597,21.95747018,21.51943687,22.95636837,22.12889783,21.53518477,21.811985,19.71558177361322,21.545930803641014
2017-03-24,21.80154252,22.63713998,23.03056209,22.24285611,20.50111205,20.57373395,22.10933621,22.70897703,23.14212057,21.8602272,23.3512339,22.5070695,23.16177456,23.35514571,20.982623746664178,21.89961882670274
2017-03-25,18.6047489,18.88026011,18.40090799,18.50482728,17.0655176,15.41568866,18.65049388,18.75727058,17.76906473,18.53485702,19.20576002,18.46637655,20.42000813,19.69960441,16.07891455520841,18.553142685469094
2017-03-26,17.30220295,16.20192456,16.45922341,16.77526404,15.72405467,15.17114105,17.80520351,18.03463667,16.76174645,17.5614191,19.12344475,15.56196355,17.18234921,17.00060728,15.306806180788211,17.59996874729966
2017-03-27,21.53085043,20.09520832,20.53477574,20.88768176,19.30488931,17.37345955,23.07912023,23.32182193,20.79860744,22.61223362,23.52708819,19.45506447,20.25584561,20.35011591,17.856905768471922,22.686062435158586
2017-03-28,20.21650003,19.01793638,20.25840393,19.92201709,17.54201386,15.66309347,23.79069702,23.86180464,21.75211204,21.39162514,23.41648621,17.83208182,22.80040933,22.77479359,16.211651242666612,21.770990558898344
2017-03-29,19.8529933,20.13113908,21.14034409,20.18773774,18.46447109,17.20670462,20.31062658,21.39215079,21.77959832,19.59918219,22.7424603,19.41553457,22.81847643,22.69328789,17.722837131666896,19.711682945515182
2017-03-30,16.96303623,17.22879569,17.89396916,17.09498395,14.98556595,12.44893967,17.49829971,18.21874541,18.14177624,16.87759734,19.6484635,16.43412594,18.57405303,18.56799715,13.337268199342132,16.97574905298921
2017-03-31,17.38557031,17.41868861,17.68779903,17.36263764,16.31592637,16.42791368,17.48251336,18.03989888,17.18018775,17.28978033,18.35321101,17.15970159,16.4542803,16.54810171,16.600801243856594,17.32025721869643
2017-04-01,21.20029706,19.96536918,19.90449653,20.56339255,20.25103226,19.49496937,20.83692574,20.84443083,19.73552554,21.23851267,20.85006568,20.16833952,19.88691597,19.87203741,19.615937706577963,21.17500969820761
2017-04-02,18.07183669,18.41191824,19.23406146,18.3038574,15.37301549,12.95912632,20.085685,20.80665206,19.97064776,18.40489668,21.1422909,17.07809097,21.14353128,21.34596686,13.921542996788002,18.670679864910763
2017-04-03,14.4558889,14.89936164,15.73123123,14.862574,11.44118975,9.214219582,14.88393766,16.00223177,16.1182005,14.11440324,17.88835409,13.14085731,17.60990319,17.5350165,10.17376129701393,14.236089776378392
2017-04-04,18.57955753,18.24485603,18.48691853,18.55027123,17.47984338,16.92757679,18.70840204,19.41337607,18.80790349,18.53178692,19.70772263,17.51655659,19.84494465,19.69275067,17.111630156395034,18.55971508236193
2017-04-05,18.59568298,18.6044608,18.31977429,18.37593438,17.19105194,15.29049624,19.24832543,19.75100502,18.64795834,18.69745758,20.22152603,18.36293655,20.85155814,20.67074653,15.943307914167008,18.784566355028815
2017-04-06,12.88818088,12.93590451,13.32206386,12.8426678,11.45470013,11.84178984,12.75725949,13.58735213,13.98557674,12.53802525,14.13236459,12.38590676,13.91878387,13.67000347,12.00121404661422,12.57269277704986
2017-04-07,14.60061401,14.84913246,14.92487307,14.65383215,13.84006714,14.48317453,14.31005316,14.87683401,15.51674921,14.22714779,15.44722727,14.52069447,15.3314663,15.22604028,14.519262082367321,14.240257622465283
2017-04-08,17.48370974,17.68457333,18.05772082,17.41344603,16.55365858,17.38107998,16.55992476,17.08860759,17.53686067,17.10014209,17.22501526,17.6822983,16.59802217,16.78152871,17.443232000520137,17.014717482509038
2017-04-09,20.4477512,20.79647292,20.41803564,20.49369828,20.11396694,22.34398751,20.33676368,20.32676515,19.84351666,20.27675577,19.93718267,21.47425554,19.26119235,19.27774315,22.106551801313103,20.286244825373515
2017-04-10,22.70674879,23.12727296,22.86535786,22.77672755,22.39263335,23.09251257,22.2211638,22.29323561,22.09206538,22.41059033,21.70531588,23.42522682,20.97776129,21.41048558,23.135209123442888,22.380636298400116
2017-04-11,21.73393219,20.65765968,21.69469304,21.20817315,19.05221712,16.50039076,22.72612273,22.91265616,21.54952733,21.98990582,23.65047274,19.68955761,21.51171082,21.51745855,17.2399725943396,22.106323855987394
2017-04-12,18.09377734,18.81519189,18.72772662,18.24831923,18.41827727,17.23588532,17.24879384,17.41367334,17.03386783,17.26762466,18.30417474,19.17135886,17.71912655,17.42258201,17.60321387702457,17.26464694100081
2017-04-13,18.96268027,19.32113973,19.68366908,19.10805487,18.45986122,17.37675138,18.96103064,19.51147168,19.48533566,18.5119805,20.42861418,19.12226126,20.99586802,20.8899569,17.752952224442364,18.582988832800538
2017-04-14,20.62266812,21.25441682,21.47736356,20.70008581,20.02054172,20.00712629,21.12027748,21.43931044,20.58544355,20.60459667,20.96288588,21.02055294,20.51304188,20.43281665,20.235772044052833,20.686141315716696
2017-04-15,20.82768171,21.33584112,21.65901486,20.91609666,19.30229603,20.52336462,21.2496087,21.85949574,20.86232914,20.7745413,21.77881413,21.10781964,20.650414,20.7549264,20.66327351447217,20.84966374410365
2017-04-16,21.98690075,21.87607555,22.18482026,21.98758484,21.14573861,21.45944962,22.24198933,22.70524645,22.28843636,21.98221641,22.79982058,21.88334351,22.16685697,22.20355039,21.546009607079316,22.023294321602314
2017-04-17,21.09255972,21.44296496,22.34439579,21.25412809,20.00982253,21.27568748,21.76914062,22.51245989,23.04756438,21.01935286,23.86890643,21.4636141,23.48311629,23.58488095,21.312557137285722,21.137916855530325
2017-04-18,19.76543446,20.27542829,21.50122653,20.2422684,19.13941769,20.13640275,19.28057477,20.40696401,22.36298266,19.23158868,21.96542689,19.72715399,22.42944091,22.51471503,20.0995869198152,19.23933485413841
2017-04-19,19.1645186,20.55376971,21.30917251,19.70535845,18.75102243,20.86837434,19.70851233,20.40545181,21.47087979,19.07778336,21.11273554,20.24042469,21.92079862,21.59334218,20.766282349419942,19.177520580010004
2017-04-20,22.65938624,22.83685818,22.88649103,22.62084135,22.25566825,22.95490888,22.86500883,23.19657532,23.07663087,22.50673705,23.47751392,22.75934799,23.05025662,23.15795106,22.921380616498283,22.563390593827606
2017-04-21,23.39221144,23.36910251,23.42861184,23.26404892,22.78209097,22.39982567,23.69401302,24.20271412,23.43349603,23.47235397,24.67479034,23.40751317,24.17970553,23.97985209,22.60377201703947,23.507404932439634
2017-04-22,21.06671891,20.62228956,20.85239864,20.87788708,20.24987455,19.21631414,21.21386161,21.96864113,21.29651718,20.95160482,24.10746564,20.4720788,23.85305484,23.3952837,19.487578794786515,20.993075506154383
2017-04-23,12.16451128,12.17352556,12.10249036,12.16984632,10.89867349,11.23383293,11.78087486,12.24733991,12.21008829,11.91167416,14.40783895,11.71983429,15.4358096,14.60337425,11.372984837131279,11.890990856740196
2017-04-24,14.3763712,14.60419016,14.66191438,14.47629531,13.22167541,13.81711844,14.03402744,14.69867424,14.87037387,13.9282233,14.85588712,14.32394462,14.54983971,14.56522414,13.94557148998167,13.94495411670745
2017-04-25,17.46793137,17.19233259,17.14860215,17.22684165,17.39754505,20.10168414,16.75276813,17.13938855,16.82438966,17.23706771,17.09522465,17.56535428,17.54255265,17.40525819,19.547782607207733,17.160485380570588
2017-04-26,23.27610472,22.94555229,22.48468085,23.10295447,24.09612433,23.06030565,23.54062957,23.78628874,22.89499182,22.87955554,22.98906185,24.18604881,20.80969355,21.47113361,23.18469837110138,22.984091226656357
2017-04-27,16.89668861,14.85433725,16.44424759,16.13300683,13.46079364,13.2203736,18.22883355,19.14532586,17.97548345,17.26874667,20.62972638,12.73087392,17.87884314,17.82578797,13.30311568625805,17.42056528137483
2017-04-28,18.51272903,17.29672331,17.13138576,17.78365311,18.13012041,19.47797874,18.07641661,18.15971651,17.21381471,18.62243125,18.61218789,17.47690812,17.00062121,17.17579611,19.050828132279776,18.5360899134377
2017-04-29,25.09760527,23.93088128,23.76346624,24.80070201,24.04260696,21.17947201,26.06000544,26.90215485,26.11935201,25.07235063,27.21626521,24.32915556,24.91628771,25.74598745,21.792905779831035,25.228528560243014
2017-04-30,18.95749015,18.54986836,19.86979945,18.90927387,15.10696363,9.788561148,19.61628392,20.48861084,21.03959638,18.86371703,21.73085573,16.38632923,19.2523087,19.92099865,11.332495852350059,18.982720489568656
2017-05-01,14.17681262,12.55333346,13.22296691,13.45307122,11.76948571,10.63866909,14.66374765,15.5057277,14.41132634,14.48470719,16.18250686,11.2357666,14.28458261,14.32475355,10.875292805544735,14.513018871560641
2017-05-02,20.22182848,17.49629638,17.63186744,18.75788335,17.70036561,16.58950786,21.09420538,21.5267868,18.25436495,21.1725029,21.2018676,17.22018027,18.14320988,18.35454162,16.74307728251935,21.160121707205768
2017-05-03,23.04410563,22.74475457,23.01753604,22.67341053,22.55317654,22.53420336,23.70067314,23.57693617,22.42008762,23.5656247,22.88379816,22.76466201,21.6230424,22.14975949,22.579885202901817,23.586979920091267
2017-05-04,20.3764244,19.22850659,20.1084926,20.0131191,17.08587789,15.82429791,22.11483739,22.62364432,21.0140916,20.97710263,22.26228633,17.75326888,18.24556148,18.84325693,16.34848497031266,21.15701271415413
2017-05-05,15.67936659,15.64910479,15.89792472,15.59155457,13.81429666,14.9989071,15.61690806,16.41510521,16.47857866,15.3892704,16.60881311,14.92341342,15.71269546,15.96224219,15.046064246846175,15.425266760493768
2017-05-06,17.82482563,17.56615917,17.60975225,17.48907179,16.42813023,17.98337081,17.73690706,18.39766935,17.89531905,17.58522286,18.00760337,17.06175026,16.65347334,16.9588993,17.837379710507065,17.60920869408566
2017-05-07,21.19462259,20.75095192,20.63088579,20.74014983,20.23095413,21.69198382,20.68678356,20.84870064,20.24989577,21.17337548,20.39969188,20.78412934,18.90187483,19.06865592,21.502387685070236,21.096430662671995
2017-05-08,22.06062308,22.64626724,22.61510137,22.12574332,21.8525813,23.05107968,21.7384897,21.71479241,21.13658969,21.91503524,21.59748758,22.85991593,20.31059089,20.43569879,22.99330565117574,21.88711808032876
2017-05-09,21.47328605,22.26797371,22.54058474,21.82415423,20.59052823,20.90961389,21.37417155,21.76005873,21.36559815,21.22139029,22.17252745,22.06838763,20.63676337,20.94545775,21.16519417555209,21.245549602266923
2017-05-10,21.20818653,22.05103602,22.53201853,21.53312375,20.25551443,21.4939589,21.04837409,21.49974852,21.99672012,20.93243992,22.84743862,21.77205891,21.74091579,22.07130577,21.575257286048643,20.95077259912201
2017-05-11,22.98149512,22.35526043,23.31821861,22.63240084,22.00350083,22.30023646,23.48459028,23.87279144,23.01379935,23.18741884,24.52819776,21.75986153,23.02170097,23.35005531,22.240520801812323,23.23441058241508
2017-05-12,21.93232914,22.25162883,21.86083576,21.81217049,21.65650832,20.69797021,21.5555363,22.03123027,21.32987623,21.91866277,23.37560047,22.58929845,21.82223015,22.01595532,21.057816620213615,21.861241553673366
2017-05-13,19.6631562,19.1819673,19.7698846,19.41109893,17.98204208,17.82392394,20.40919344,20.79879939,20.23250524,19.56731755,21.33182501,18.47704654,20.36841722,20.10016047,18.019150952857178,19.700443448533004
2017-05-14,20.89586243,20.76416617,21.15506968,20.6213371,19.59554252,20.39532865,21.41795717,21.55975374,20.98136656,21.00158971,21.9512022,20.16414324,20.09265373,20.55433195,20.399607458742523,21.067429928125744
2017-05-15,24.14710709,24.65046756,24.78287465,24.24709685,23.98994571,25.47421935,23.70937507,23.68631501,23.18111364,24.03919591,23.61804647,24.82526022,22.05843049,22.39450603,25.32564093635345,23.98704131547905
2017-05-16,24.84569334,25.43409789,25.17274743,24.94296814,25.24840758,26.27895303,24.34171081,24.82487478,23.96728455,24.48794611,24.34905684,26.13552061,22.81822294,23.19012939,26.188862809870976,24.464821910885867
2017-05-17,22.19429338,22.79228376,24.2509536,22.83148137,20.513234,22.37689659,22.60632171,23.82079471,24.21386401,21.73851953,24.76478349,21.4499656,23.58717834,23.81216166,22.30219147421922,21.875745154743097
2017-05-18,25.04965366,25.64705469,26.16419013,25.4236629,23.11998083,22.81832433,24.88212304,25.24668777,25.14949166,24.78917456,24.13604217,24.71320745,24.73677389,25.09631176,23.288735014375607,24.803872510213626
2017-05-19,26.65362483,27.30996056,27.5758181,26.91133149,25.29702473,24.72138658,27.23257175,27.21380255,27.06906466,27.00759914,27.0879829,27.20854907,26.36815258,26.47918619,25.24171364221372,27.043174075934516
2017-05-20,23.68956302,23.94001385,24.79821169,23.99257129,21.54246617,19.69977454,23.91740165,24.63202181,25.4735098,23.35445575,25.71633064,22.47392899,26.60049571,26.1889933,20.39701090142978,23.443474427994175
2017-05-21,21.68288198,21.7437483,22.34780313,21.89411973,19.76680778,18.59746869,22.02502152,22.81983007,23.08571566,21.44594868,23.9127406,20.54389113,23.96359511,23.52603873,19.101457965892433,21.537517512243266
2017-05-22,18.06701902,19.38146847,19.32869156,18.3623858,17.44606269,18.1025773,17.8773944,18.79825939,18.85990403,17.82770977,21.14127254,19.59908508,20.50340334,20.61038846,18.39158596058336,17.83556640432175
2017-05-23,18.52082844,20.42246775,20.69337305,19.43303528,18.2451841,18.98741803,17.798183,18.54830182,19.39119467,17.88412423,19.80072727,19.93267523,17.63666822,18.12523896,19.224149492384626,17.87053433676196
2017-05-24,16.77088348,16.78547477,17.44825643,16.80647202,13.86379472,14.43767733,17.90807974,18.73769375,18.3349685,17.03291271,19.9263897,15.76084804,18.80187416,18.70975829,14.798337953568778,17.171302939033893
2017-05-25,20.17704051,19.86731738,19.734112,20.14850675,19.10722398,20.1034545,20.01992831,20.90766409,19.98591973,19.79861594,21.05447474,19.57453438,18.16104318,18.50332124,20.019955067013914,19.833612081904857
2017-05-26,25.55069455,24.78498332,24.44392533,24.87857975,25.88299058,27.43133502,25.41419506,25.39586416,23.61480512,25.68764144,25.16948526,25.41083032,22.85115788,23.01953823,26.9616910373938,25.644401343127647
2017-05-27,27.67991982,28.60573568,27.31527873,27.91075424,28.55875745,28.67094658,26.912185,27.6340018,27.5862712,27.12891538,28.58972583,29.78355588,26.2068821,26.43927829,28.7980518430062,27.09464378852242
2017-05-28,27.79878831,28.06568996,27.80356746,27.76303649,28.37744389,27.82774773,27.3460583,27.9506255,27.84565938,27.53617498,29.01695136,28.69881177,26.79798677,27.02134542,27.952222045477566,27.506111814928115
2017-05-29,23.36116916,21.94976403,23.47566981,23.23468682,21.31659594,21.1503068,24.81832176,25.46235891,25.42479134,23.47530153,26.55767534,21.23524677,24.51894789,24.60351905,21.22949721519838,23.687673421142716
2017-05-30,23.40274486,23.13292817,23.63817791,23.23515117,21.80371797,21.88607161,23.45528686,23.90115927,23.89021376,23.35277763,24.13719534,22.5097732,23.02328334,23.25838766,22.06818432482181,23.368987422338478
2017-05-31,23.33265162,23.76377282,24.32010018,23.60990572,21.7866458,23.01729998,23.51469279,24.11100746,24.56875666,23.18703218,25.07350881,23.51870919,24.29182151,24.38041083,23.141599852342054,23.238845177186697
2017-06-01,23.78316826,25.24134656,25.34608256,24.49687952,22.59592046,23.3774916,22.61790459,23.39064675,24.61338547,23.0804862,24.71506745,24.83694837,24.74732173,24.72279172,23.71260887441246,23.007338134818923
